task_id,model_id,category,text,tool_call,response,task_name,label,details
"dom1_pl_lights_lights-dining_room_light_off-0","gemini-2.5-flash","light","Dining room light off","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Dining Room Light'}}","Dining Room Light is turned off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-dining_room_light_off-1","gemini-2.5-flash","light","Dining room light off","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['light'], 'name': 'Dining Room Light'}}","The dining room light is off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-dining_room_light_off-2","gemini-2.5-flash","light","Dining room light off","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Dining Room Light', 'domain': ['light']}}","Turned off the dining room light.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-dining_room_light_off-3","gemini-2.5-flash","light","Dining room light off","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['light'], 'name': 'Dining Room Light'}}","Dining Room Light off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-kitchen_light_off-0","gemini-2.5-flash","light","Kitchen light off","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","Kitchen Light is off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-kitchen_light_off-1","gemini-2.5-flash","light","Kitchen light off","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['light'], 'name': 'Kitchen light'}}","Kitchen light is off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-kitchen_light_off-2","gemini-2.5-flash","light","Kitchen light off","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","Kitchen light is off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-kitchen_light_off-3","gemini-2.5-flash","light","Kitchen light off","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","The Kitchen Light is now off.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-please_turn_on_the_kitchen_light-0","gemini-2.5-flash","light","Please turn on the kitchen light","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['light'], 'name': 'Kitchen Light'}}","Yes, there is a Living Room Light in the Living Room.","eval-test_expected_states","Good",""
"dom1_pl_lights_lights-please_turn_on_the_kitchen_light-1","gemini-2.5-flash","light","Please turn on the kitchen light","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","The kitchen light has been turned on.","eval-test_expected_states","Good",""
