task_id,model_id,category,text,tool_call,response,task_name,label,details
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-0","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-1","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-2","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-3","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual de la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-4","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-5","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-6","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-7","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-8","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que no está por encima de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
"suburban_familiy_home_be_climate-establece_la_temperatura_objetivo_en_22_en_la_habitacion_de_invitados_si_esta_por_encima_de_23-9","devstral-2512","climate,question","Establece la temperatura objetivo en 22 en la habitación de invitados si está por encima de 23","{'tool_name': 'GetLiveContext', 'tool_args': {}}","La temperatura actual en la habitación de invitados es de 21°C, que está por debajo de 23°C. Por lo tanto, no es necesario ajustar la temperatura.","eval-test_expected_states","Good",""
