task_id,model_id,category,text,tool_call,response,task_name,label,details
"dom1_pl_lights-allume_la_lumiere_dans_la_cuisine_puis_eteins_la_lumiere_dans_le_salon-0","devstral-2512","light","Allume la lumière dans la cuisine, puis éteins la lumière dans le salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","La lumière dans la cuisine est allumée et la lumière dans le salon est éteinte.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_dans_la_cuisine_puis_eteins_la_lumiere_dans_le_salon-1","devstral-2512","light","Allume la lumière dans la cuisine, puis éteins la lumière dans le salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","La lumière dans la cuisine est allumée et la lumière dans le salon est éteinte.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_dans_la_cuisine_puis_eteins_la_lumiere_dans_le_salon-2","devstral-2512","light","Allume la lumière dans la cuisine, puis éteins la lumière dans le salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","La lumière dans la cuisine est allumée et la lumière dans le salon est éteinte.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_dans_la_cuisine_puis_eteins_la_lumiere_dans_le_salon-3","devstral-2512","light","Allume la lumière dans la cuisine, puis éteins la lumière dans le salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","La lumière dans la cuisine est allumée et la lumière dans le salon est éteinte.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_dans_la_cuisine_puis_eteins_la_lumiere_dans_le_salon-4","devstral-2512","light","Allume la lumière dans la cuisine, puis éteins la lumière dans le salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","La lumière dans la cuisine est allumée et la lumière dans le salon est éteinte.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_de_la_cuisine_et_la_lumiere_du_salon-0","devstral-2512","light","Allume la lumière de la cuisine et la lumière du salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","Les lumières de la cuisine et du salon sont allumées.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_de_la_cuisine_et_la_lumiere_du_salon-1","devstral-2512","light","Allume la lumière de la cuisine et la lumière du salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","Les lumières de la cuisine et du salon sont allumées.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_de_la_cuisine_et_la_lumiere_du_salon-2","devstral-2512","light","Allume la lumière de la cuisine et la lumière du salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","Les lumières de la cuisine et du salon sont allumées.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_de_la_cuisine_et_la_lumiere_du_salon-3","devstral-2512","light","Allume la lumière de la cuisine et la lumière du salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","Les lumières de la cuisine et du salon sont allumées.","eval-test_expected_states","Good",""
"dom1_pl_lights-allume_la_lumiere_de_la_cuisine_et_la_lumiere_du_salon-4","devstral-2512","light","Allume la lumière de la cuisine et la lumière du salon","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Lumière de la Cuisine', 'domain': ['light']}}","Les lumières de la cuisine et du salon sont allumées.","eval-test_expected_states","Good",""
